0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:34 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:34 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:34 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:35 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6414
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:35 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:35 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:35 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:35 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:36 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6414
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:36 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:36 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:36 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:36 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:50 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6347
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:50 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:50 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:51 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:15:51 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
127.0.0.1 - - [30/Dec/2020:10:16:02 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:08 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6347
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:08 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:09 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:09 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:10 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:39 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6287
